time,theta1,theta2,omega1,omega2,current,voltage
4.39906,0.076699,0,0.0140295,0,0.115943,1
4.41489,0.076699,0,0.0135643,0,0.11554,1
4.431,0.076699,0,0.0131009,0,0.115742,1
4.44679,0.078233,0,0.0126681,0,0.115842,1
4.46294,0.078233,0,0.012263,0,0.114835,1
4.47874,0.078233,0,0.011883,0,0.115137,1
4.4946,0.078233,0,0.0115259,0,0.115943,1
4.51081,0.078233,0,0.0111895,0,0.116245,1
4.52715,0.078233,0,0.0108724,0,0.115943,1
4.54285,0.078233,0,0.0105726,0,0.115842,1
4.55873,0.078233,0,0.0102889,0,0.114734,1
4.57479,0.078233,0,0.0100201,0,0.11554,1
4.59101,0.078233,0,0.00974961,0,0.116145,1
4.60672,0.076699,0,0.00825688,0,0.115641,1
4.62268,0.076699,0,0.00825688,0,0.114936,1
4.63867,0.076699,0,0.00825688,0,0.115339,1
4.65494,0.076699,0,0.00825688,0,0.115943,1
4.67074,0.076699,0,0.00825688,0,0.115842,1
4.68679,0.076699,0,0.00825688,0,0.115238,1
4.70262,0.076699,0,0.00825688,0,0.11544,1
4.71866,0.076699,0,0.00825688,0,0.114936,1
4.73465,0.076699,0,0.00825688,0,0.115137,1
4.7507,0.076699,0,0.00825688,0,0.115842,1
4.76664,0.076699,0,0.00825688,0,0.116245,1
4.7827,0.076699,0,0.00825688,0,0.115137,1
4.79881,0.078233,0,0.00825688,0,0.115742,1
4.81528,0.078233,0,0.00825688,0,0.115238,1
4.83094,0.078233,0,0.00825688,0,0.115742,1
4.84697,0.078233,0,0.00825688,0,0.115641,1
4.86305,0.078233,0,0.00825688,0,0.114936,1
4.88001,0.078233,0,0.00825688,0,0.115943,1
4.89515,0.078233,0,0.00825688,0,0.116044,1
4.91058,0.079767,0,0.00825688,0,0.115742,1
4.92647,0.079767,0,0.00825688,0,0.116145,1
4.94235,0.079767,0,0.00825688,0,0.115037,1
4.95815,0.079767,0,0.00825688,0,0.11544,1
4.97413,0.079767,0,0.00825688,0,0.115943,1
4.99015,0.079767,0,0.00825688,0,0.115742,1
5.00627,0.081301,0,0.0173119,0,0.115641,1
5.02234,0.081301,0,0.0173119,0,0.115037,1
5.03837,0.081301,0,0.0173119,0,0.116044,1
5.05444,0.081301,0,0.0173119,0,0.11544,1
5.07033,0.081301,0,0.0173119,0,0.116145,1
5.08623,0.081301,0,0.0173119,0,0.116145,1
5.10298,0.081301,0,0.0173119,0,0.115137,1
5.11806,0.081301,0,0.0173119,0,0.115742,1
5.13329,0.081301,0,0.0173119,0,0.115137,1
