time,theta1,theta2,omega1,omega2,current,voltage
4.80626,14.8428,0,4.07124,0,-8.7064e-65,0.5
4.82235,14.9088,0,4.06996,0,-8.81523e-65,0.5
4.83834,14.9747,0,4.07372,0,-8.7064e-65,0.5
4.85429,15.0422,0,4.0837,0,-9.03289e-65,0.5
4.87031,15.1066,0,4.08747,0,-8.48874e-65,0.5
4.88625,15.1726,0,4.09725,0,-8.81523e-65,0.5
4.9024,15.2386,0,4.09262,0,-8.37991e-65,0.5
4.91843,15.303,0,4.10148,0,-7.94459e-65,0.5
4.93427,15.369,0,4.10727,0,-7.94459e-65,0.5
4.95012,15.4349,0,4.12391,0,-9.14172e-65,0.5
4.96599,15.5009,0,4.12307,0,-8.27108e-65,0.5
4.98181,15.5622,0,4.13248,0,-8.37991e-65,0.5
4.99795,15.6328,0,4.13859,0,-7.83576e-65,0.5
5.01398,15.6957,0,4.14916,0,-7.83576e-65,0.5
5.02974,15.7617,0,4.15662,0,-7.6181e-65,0.5
5.04589,15.8276,0,4.14811,0,-7.94459e-65,0.5
5.06186,15.8951,0,4.14932,0,-8.48874e-65,0.5
5.07798,15.9611,0,4.16941,0,-8.59757e-65,0.5
5.09389,16.0286,0,4.1612,0,-7.83576e-65,0.5
5.1099,16.0945,0,4.16709,0,-7.94459e-65,0.5
5.12588,16.162,0,4.17406,0,-8.37991e-65,0.5
5.14181,16.228,0,4.16933,0,-7.72693e-65,0.5
5.15729,16.2955,0,4.1711,0,-7.18278e-65,0.5
5.17335,16.3614,0,4.17804,0,-7.83576e-65,0.5
5.18943,16.4289,0,4.17575,0,-7.94459e-65,0.5
5.20507,16.4949,0,4.17343,0,-7.72693e-65,0.5
5.22095,16.5624,0,4.16587,0,-7.40044e-65,0.5
5.23689,16.6237,0,4.1702,0,-8.37991e-65,0.5
5.25288,16.6912,0,4.15991,0,-7.72693e-65,0.5
5.26882,16.7572,0,4.15815,0,-7.72693e-65,0.5
5.28485,16.8232,0,4.15307,0,-8.48874e-65,0.5
5.30086,16.8907,0,4.15756,0,-7.50927e-65,0.5
5.31693,16.9612,0,4.13979,0,-7.50927e-65,0.5
5.33284,17.0226,0,4.14007,0,-7.50927e-65,0.5
5.3491,17.0931,0,4.13495,0,-7.6181e-65,0.5
5.36478,17.156,0,4.14547,0,-8.05342e-65,0.5
5.38098,17.222,0,4.12788,0,-7.83576e-65,0.5
5.39689,17.288,0,4.13545,0,-7.83576e-65,0.5
5.4128,17.3539,0,4.13294,0,-8.48874e-65,0.5
5.42883,17.4199,0,4.12985,0,-8.48874e-65,0.5
5.44496,17.4904,0,4.13453,0,-8.7064e-65,0.5
5.45763,17.5395,0,4.12969,0,-7.83576e-65,0.5
5.46272,17.561,0,4.12796,0,-9.14172e-65,0.5
5.47271,17.6024,0,4.13623,0,-8.37991e-65,0.5
5.47391,17.6055,0,4.12318,0,-8.48874e-65,0.5
5.47663,17.6178,0,4.13716,0,-8.16225e-65,0.5
5.48319,17.6469,0,4.13464,0,-7.6181e-65,0.5
5.48969,17.6715,0,4.13406,0,-7.6181e-65,0.5
5.49691,17.7006,0,4.12977,0,-8.37991e-65,0.5
5.50549,17.7374,0,4.13793,0,-7.6181e-65,0.5
5.51023,17.7589,0,4.13027,0,-7.40044e-65,0.5
5.51713,17.788,0,4.14049,0,-7.94459e-65,0.5
5.52225,17.808,0,4.14069,0,-7.72693e-65,0.5
5.52422,17.8172,0,4.13155,0,-7.6181e-65,0.5
5.53074,17.8417,0,4.14535,0,-8.37991e-65,0.5
5.53699,17.8709,0,4.13576,0,-8.27108e-65,0.5
5.53867,17.8739,0,4.14811,0,-7.94459e-65,0.5
5.5512,17.9307,0,4.14539,0,-8.27108e-65,0.5
5.55567,17.946,0,4.14146,0,-7.94459e-65,0.5
