time,theta1,theta2,omega1,omega2,current,voltage
3.70727,10.5615,0,3.95816,0,-8.92406e-65,0.5
3.72332,10.6244,0,3.95363,0,-9.25055e-65,0.5
3.73917,10.6872,0,3.95352,0,-9.14172e-65,0.5
3.75536,10.7547,0,3.9526,0,-9.57704e-65,0.5
3.77091,10.813,0,3.95179,0,-9.68587e-65,0.5
3.78728,10.8805,0,3.94406,0,-1.03388e-64,0.5
3.80331,10.9434,0,3.94787,0,-8.92406e-65,0.5
3.81918,11.0063,0,3.93546,0,-9.14172e-65,0.5
3.83519,11.0661,0,3.94202,0,-9.57704e-65,0.5
3.85098,11.129,0,3.93181,0,-8.92406e-65,0.5
3.86735,11.1919,0,3.94245,0,-1.00124e-64,0.5
3.88343,11.2594,0,3.93178,0,-9.35938e-65,0.5
3.90009,11.3177,0,3.93409,0,-9.35938e-65,0.5
3.91483,11.3806,0,3.93626,0,-9.25055e-65,0.5
3.93066,11.4435,0,3.93132,0,-9.68587e-65,0.5
3.94666,11.5064,0,3.93332,0,-9.25055e-65,0.5
3.96258,11.5693,0,3.93286,0,-9.35938e-65,0.5
3.97868,11.6322,0,3.93556,0,-9.03289e-65,0.5
3.99426,11.692,0,3.94079,0,-1.01212e-64,0.5
4.01033,11.7549,0,3.93297,0,-9.14172e-65,0.5
4.02628,11.8224,0,3.94935,0,-9.7947e-65,0.5
4.04191,11.8807,0,3.94773,0,-9.90353e-65,0.5
4.05818,11.9451,0,3.95027,0,-9.57704e-65,0.5
4.07407,12.008,0,3.96994,0,-9.46821e-65,0.5
4.09047,12.0678,0,3.96573,0,-8.7064e-65,0.5
4.10606,12.1353,0,3.97219,0,-8.92406e-65,0.5
4.1219,12.1982,0,3.98336,0,-7.94459e-65,0.5
4.13797,12.2626,0,3.99045,0,-8.59757e-65,0.5
4.15408,12.3255,0,3.99221,0,-9.03289e-65,0.5
4.17004,12.39,0,4.00053,0,-1.023e-64,0.5
4.18594,12.4544,0,4.00717,0,-8.81523e-65,0.5
4.2018,12.5188,0,4.02213,0,-8.92406e-65,0.5
4.21831,12.5878,0,4.03513,0,-9.35938e-65,0.5
4.23441,12.6523,0,4.03443,0,-8.59757e-65,0.5
4.25015,12.7167,0,4.0379,0,-8.81523e-65,0.5
4.26623,12.7811,0,4.04211,0,-9.03289e-65,0.5
4.2822,12.8456,0,4.04707,0,-9.14172e-65,0.5
4.29792,12.9069,0,4.05316,0,-8.59757e-65,0.5
4.31352,12.9713,0,4.06749,0,-8.59757e-65,0.5
4.32957,13.0358,0,4.06644,0,-8.7064e-65,0.5
4.34548,13.1017,0,4.06326,0,-9.46821e-65,0.5
4.36171,13.1662,0,4.07951,0,-8.16225e-65,0.5
4.37777,13.2321,0,4.08026,0,-8.48874e-65,0.5
4.39394,13.2965,0,4.07631,0,-8.05342e-65,0.5
4.40964,13.3625,0,4.07819,0,-9.03289e-65,0.5
4.42524,13.4285,0,4.08121,0,-7.72693e-65,0.5
4.44086,13.4898,0,4.09312,0,-8.16225e-65,0.5
4.45664,13.5543,0,4.07936,0,-7.94459e-65,0.5
4.47277,13.6202,0,4.08381,0,-8.48874e-65,0.5
4.48848,13.6862,0,4.08918,0,-8.48874e-65,0.5
4.50439,13.7506,0,4.08815,0,-7.94459e-65,0.5
4.52048,13.8166,0,4.0829,0,-8.59757e-65,0.5
4.53638,13.881,0,4.08736,0,-8.7064e-65,0.5
4.55214,13.947,0,4.07736,0,-8.7064e-65,0.5
4.56787,14.0083,0,4.07612,0,-9.35938e-65,0.5
4.58368,14.0727,0,4.07038,0,-8.92406e-65,0.5
4.59947,14.1387,0,4.06453,0,-8.37991e-65,0.5
4.61564,14.2031,0,4.0642,0,-8.27108e-65,0.5
4.6317,14.2676,0,4.0721,0,-8.05342e-65,0.5
4.64763,14.3335,0,4.06506,0,-8.37991e-65,0.5
4.6635,14.3979,0,4.05309,0,-8.92406e-65,0.5
4.67905,14.4593,0,4.05476,0,-8.81523e-65,0.5
4.69459,14.5237,0,4.0558,0,-9.14172e-65,0.5
4.71074,14.5882,0,4.05435,0,-8.05342e-65,0.5
4.72649,14.6526,0,4.05208,0,-8.81523e-65,0.5
4.74246,14.7185,0,4.05026,0,-7.94459e-65,0.5
4.75822,14.783,0,4.05082,0,-8.7064e-65,0.5
4.77412,14.8443,0,4.05041,0,-8.37991e-65,0.5
4.78986,14.9088,0,4.06009,0,-8.27108e-65,0.5
4.80555,14.9732,0,4.05972,0,-8.7064e-65,0.5
4.82164,15.0391,0,4.06491,0,-7.94459e-65,0.5
4.83777,15.1036,0,4.06214,0,-8.81523e-65,0.5
4.85334,15.168,0,4.07665,0,-8.59757e-65,0.5
4.86952,15.234,0,4.07312,0,-8.27108e-65,0.5
4.88568,15.2999,0,4.07665,0,-7.72693e-65,0.5
4.9016,15.3644,0,4.08324,0,-9.14172e-65,0.5
4.91761,15.4303,0,4.09361,0,-8.92406e-65,0.5
4.93366,15.4963,0,4.1106,0,-7.72693e-65,0.5
4.95012,15.5607,0,4.10662,0,-8.81523e-65,0.5
4.96557,15.6267,0,4.11504,0,-8.37991e-65,0.5
4.98156,15.6926,0,4.12299,0,-8.48874e-65,0.5
4.99777,15.7586,0,4.12757,0,-7.72693e-65,0.5
5.01368,15.8245,0,4.12357,0,-7.40044e-65,0.5
5.02975,15.8905,0,4.13809,0,-7.40044e-65,0.5
5.04544,15.958,0,4.14232,0,-8.05342e-65,0.5
5.06157,16.024,0,4.14792,0,-7.72693e-65,0.5
5.07736,16.0899,0,4.14909,0,-7.50927e-65,0.5
5.09328,16.1559,0,4.16281,0,-8.37991e-65,0.5
